timestamp,region,network_type,hour_of_day,day_of_week,month,is_weekend,is_special_event,active_users_k,latency_ms,signal_strength_dbm,packet_loss_pct,iot_devices,video_ratio,slicing_factor,tower_load_pct,temperature_c,bandwidth_gbps,region_type,reg_Ahmedabad_Commercial,reg_Bangalore_Tech,reg_Chennai_Port,reg_Delhi_Metro,reg_Hyderabad_IT,reg_Jaipur_Tourist,reg_Kolkata_Central,reg_Mumbai_Urban,reg_Pune_Industrial,reg_Surat_Trade,net_5G_NSA,net_5G_SA,net_5G_mmWave,rtype_commercial,rtype_high_density,rtype_industrial,rtype_medium,rtype_mixed,rtype_tech_hub,rtype_tourist
2024-09-13 06:45:00,Pune_Industrial,5G_NSA,6,4,9,0,0,155,10.89,-65.8,0.462,130,0.625,0.837,38.6,31.0,54.054,industrial,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2024-08-08 22:32:00,Bangalore_Tech,5G_mmWave,22,3,8,0,0,636,7.03,-81.6,0.026,156,0.695,0.74,93.1,35.1,186.69,tech_hub,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-05-24 02:19:00,Mumbai_Urban,5G_SA,2,4,5,0,0,335,13.32,-71.9,0.432,170,0.484,0.517,46.2,29.7,78.197,high_density,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2023-06-22 14:07:00,Jaipur_Tourist,5G_NSA,14,3,6,0,0,223,6.0,-69.0,0.562,81,0.647,0.968,50.2,40.5,55.956,tourist,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-07-07 07:15:00,Ahmedabad_Commercial,5G_mmWave,7,6,7,1,0,263,8.06,-67.2,0.462,113,0.472,0.479,33.4,30.2,57.897,commercial,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2024-11-06 22:05:00,Chennai_Port,5G_SA,22,2,11,0,1,455,7.52,-67.2,0.101,122,0.664,0.652,98.5,23.6,157.266,mixed,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-01-30 05:59:00,Delhi_Metro,5G_NSA,5,0,1,0,0,440,10.93,-79.8,0.735,169,0.681,0.695,75.0,25.9,111.581,high_density,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2023-10-15 07:46:00,Hyderabad_IT,5G_NSA,7,6,10,1,0,458,10.24,-64.0,0.43,123,0.64,0.839,50.0,23.0,100.248,tech_hub,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-05-02 21:07:00,Kolkata_Central,5G_mmWave,21,3,5,0,0,436,5.92,-72.5,0.28,101,0.596,0.738,80.6,31.4,103.445,medium,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-10-10 23:31:00,Bangalore_Tech,5G_mmWave,23,3,10,0,0,471,8.15,-65.8,1.726,142,0.779,0.455,80.7,29.1,110.641,tech_hub,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-12-07 07:59:00,Delhi_Metro,5G_mmWave,7,3,12,0,0,566,9.45,-77.6,0.281,188,0.609,0.631,73.3,22.3,142.531,high_density,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2023-03-08 20:21:00,Surat_Trade,5G_mmWave,20,2,3,0,0,394,7.36,-74.0,0.0,104,0.805,0.545,90.5,27.8,62.509,commercial,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2024-01-26 20:41:00,Pune_Industrial,5G_mmWave,20,4,1,0,0,337,6.95,-73.8,0.476,118,0.857,0.503,93.3,23.4,107.089,industrial,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2023-08-27 07:16:00,Jaipur_Tourist,5G_NSA,7,6,8,1,0,179,8.49,-82.8,0.279,77,0.61,0.631,42.0,29.7,41.293,tourist,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-03-31 03:05:00,Delhi_Metro,5G_NSA,3,4,3,0,0,440,10.02,-76.8,0.389,178,0.576,0.624,45.1,29.9,91.72,high_density,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2024-08-29 06:47:00,Hyderabad_IT,5G_mmWave,6,3,8,0,0,288,9.12,-72.7,0.293,140,0.62,0.412,45.7,33.4,58.65,tech_hub,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-01-12 04:54:00,Delhi_Metro,5G_mmWave,4,4,1,0,0,394,10.35,-63.8,0.342,159,0.806,0.751,59.1,20.5,107.18,high_density,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2024-08-13 23:00:00,Hyderabad_IT,5G_NSA,23,1,8,0,0,541,10.31,-68.0,0.141,151,0.777,0.706,83.1,32.2,157.381,tech_hub,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-08-27 17:12:00,Kolkata_Central,5G_SA,17,1,8,0,1,345,9.72,-75.6,0.074,115,0.806,0.654,66.8,33.8,130.986,medium,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-11-24 11:51:00,Pune_Industrial,5G_NSA,11,4,11,0,0,332,5.83,-72.4,0.077,114,0.788,0.667,72.5,28.0,86.584,industrial,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2024-11-10 19:37:00,Bangalore_Tech,5G_mmWave,19,6,11,1,1,748,7.79,-79.5,0.149,160,0.468,0.92,98.4,27.7,260.493,tech_hub,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-02-09 00:34:00,Chennai_Port,5G_SA,0,4,2,0,1,162,14.89,-71.7,0.427,113,0.437,0.69,29.4,23.2,37.639,mixed,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-05-29 09:53:00,Ahmedabad_Commercial,5G_NSA,9,0,5,0,0,313,11.64,-68.1,0.249,111,0.708,0.602,66.0,29.9,64.349,commercial,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-11-27 14:09:00,Chennai_Port,5G_NSA,14,2,11,0,0,415,5.7,-66.3,0.127,111,0.654,0.801,73.9,23.0,101.581,mixed,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2023-05-30 23:42:00,Surat_Trade,5G_NSA,23,1,5,0,0,285,6.92,-73.8,0.13,102,0.68,0.925,56.6,30.7,65.575,commercial,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2023-11-24 09:32:00,Mumbai_Urban,5G_mmWave,9,4,11,0,0,692,5.61,-85.1,0.518,154,0.787,0.492,81.2,30.8,158.712,high_density,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2024-12-24 18:30:00,Delhi_Metro,5G_NSA,18,1,12,0,0,707,6.41,-88.7,0.09,205,0.808,0.819,83.9,20.3,279.111,high_density,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2023-10-26 22:24:00,Chennai_Port,5G_NSA,22,3,10,0,0,485,1.84,-50.3,0.477,110,0.876,0.418,96.8,27.5,96.608,mixed,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2023-06-06 22:13:00,Mumbai_Urban,5G_NSA,22,1,6,0,1,918,8.46,-73.8,0.019,175,0.8,0.445,100.0,30.2,242.734,high_density,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2023-02-23 05:54:00,Chennai_Port,5G_mmWave,5,3,2,0,0,259,12.33,-69.7,0.25,107,0.455,0.843,45.6,22.9,56.958,mixed,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-02-06 09:52:00,Ahmedabad_Commercial,5G_mmWave,9,1,2,0,0,258,6.72,-69.5,0.155,117,0.777,0.531,57.9,21.8,52.19,commercial,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2024-07-15 12:21:00,Bangalore_Tech,5G_SA,12,0,7,0,0,579,9.05,-74.4,0.362,156,0.779,0.493,61.0,28.4,133.776,tech_hub,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-04-29 11:48:00,Pune_Industrial,5G_mmWave,11,0,4,0,0,307,7.74,-78.5,0.151,114,0.719,0.748,73.3,26.2,90.989,industrial,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2023-03-15 16:46:00,Pune_Industrial,5G_NSA,16,2,3,0,0,313,10.37,-74.8,0.995,122,0.635,0.933,78.3,29.7,82.642,industrial,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2024-12-14 06:44:00,Kolkata_Central,5G_NSA,6,5,12,1,0,217,8.79,-72.6,0.279,125,0.495,0.77,35.2,26.1,66.452,medium,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-04-10 04:20:00,Jaipur_Tourist,5G_NSA,4,0,4,0,0,118,10.75,-77.6,1.619,85,0.549,0.597,36.6,26.7,22.715,tourist,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-12-27 09:29:00,Surat_Trade,5G_SA,9,4,12,0,0,321,11.31,-65.8,0.269,85,0.764,0.808,60.7,23.1,74.49,commercial,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2023-05-21 14:44:00,Bangalore_Tech,5G_mmWave,14,6,5,1,0,692,8.78,-66.6,0.133,145,0.823,0.469,80.2,32.6,134.839,tech_hub,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-05-29 06:13:00,Ahmedabad_Commercial,5G_NSA,6,0,5,0,0,154,9.37,-69.7,0.6,123,0.527,0.972,32.5,33.8,45.304,commercial,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-10-28 00:23:00,Chennai_Port,5G_mmWave,0,0,10,0,0,125,9.88,-68.7,0.454,124,0.611,0.803,27.1,30.2,27.874,mixed,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-11-25 04:24:00,Surat_Trade,5G_SA,4,0,11,0,0,157,12.58,-92.0,0.75,112,0.507,0.685,34.9,26.8,31.076,commercial,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2023-06-22 01:06:00,Pune_Industrial,5G_mmWave,1,3,6,0,0,100,6.87,-61.3,0.387,126,0.672,0.436,25.3,29.0,30.535,industrial,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2023-07-03 01:07:00,Hyderabad_IT,5G_NSA,1,0,7,0,0,195,12.96,-67.5,0.383,126,0.52,0.901,29.0,36.2,62.951,tech_hub,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-12-13 18:27:00,Jaipur_Tourist,5G_mmWave,18,2,12,0,1,264,7.77,-75.2,0.092,69,0.832,0.759,63.4,20.3,79.903,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-02-18 07:02:00,Bangalore_Tech,5G_mmWave,7,6,2,1,0,464,12.72,-90.1,0.316,153,0.628,0.45,60.2,19.2,85.273,tech_hub,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-02-11 15:19:00,Delhi_Metro,5G_SA,15,6,2,1,0,884,7.02,-82.0,0.048,167,0.788,0.906,97.8,20.9,226.832,high_density,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2024-10-30 23:24:00,Surat_Trade,5G_SA,23,2,10,0,0,335,9.33,-70.6,0.127,73,0.649,0.495,70.6,30.7,49.314,commercial,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2024-10-27 12:17:00,Delhi_Metro,5G_NSA,12,6,10,1,0,803,6.4,-59.9,0.255,185,0.592,0.885,95.2,34.1,252.071,high_density,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2023-01-12 03:07:00,Ahmedabad_Commercial,5G_NSA,3,3,1,0,0,140,11.26,-77.1,0.485,138,0.685,0.654,40.1,21.4,32.63,commercial,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-05-15 20:42:00,Delhi_Metro,5G_SA,20,2,5,0,0,958,12.29,-61.6,0.175,183,0.704,0.717,100.0,33.6,246.867,high_density,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2023-01-24 18:36:00,Jaipur_Tourist,5G_SA,18,1,1,0,1,284,8.34,-68.4,0.149,89,0.733,0.796,58.2,21.1,61.019,tourist,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-10-08 22:47:00,Surat_Trade,5G_NSA,22,6,10,1,1,444,6.86,-83.0,0.12,84,0.747,0.633,68.2,27.1,96.915,commercial,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2023-07-05 12:30:00,Delhi_Metro,5G_mmWave,12,2,7,0,0,966,12.05,-74.5,0.484,185,0.647,0.422,82.1,34.0,189.14,high_density,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2024-08-08 04:06:00,Pune_Industrial,5G_NSA,4,3,8,0,0,152,8.29,-60.0,0.543,115,0.41,0.577,40.6,30.7,44.321,industrial,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2024-07-04 05:25:00,Hyderabad_IT,5G_SA,5,3,7,0,0,317,11.46,-77.8,0.457,132,0.553,0.997,53.0,34.8,94.219,tech_hub,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-23 17:50:00,Mumbai_Urban,5G_NSA,17,1,7,0,0,833,10.19,-71.6,0.264,153,0.768,0.796,100.0,33.7,215.259,high_density,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2023-03-07 16:53:00,Jaipur_Tourist,5G_NSA,16,1,3,0,0,214,9.5,-61.7,0.309,90,0.654,0.85,49.7,25.6,47.24,tourist,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-10-29 03:48:00,Surat_Trade,5G_mmWave,3,1,10,0,0,150,13.56,-81.3,0.52,91,0.48,0.733,29.2,24.1,26.118,commercial,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2023-05-01 05:55:00,Chennai_Port,5G_mmWave,5,0,5,0,0,246,7.77,-81.1,0.881,120,0.593,0.464,40.1,28.3,51.661,mixed,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-07-04 00:35:00,Surat_Trade,5G_mmWave,0,1,7,0,0,111,9.3,-69.4,0.404,92,0.616,0.806,20.2,36.3,22.36,commercial,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2023-05-06 01:08:00,Ahmedabad_Commercial,5G_NSA,1,5,5,1,0,133,14.25,-67.1,1.927,105,0.626,0.497,23.2,28.2,37.12,commercial,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-10-30 05:05:00,Surat_Trade,5G_SA,5,2,10,0,0,175,12.3,-59.8,0.329,101,0.665,0.57,45.7,28.0,31.111,commercial,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2023-02-05 02:07:00,Jaipur_Tourist,5G_NSA,2,6,2,1,0,125,9.9,-72.3,0.599,85,0.45,0.92,22.8,27.5,24.444,tourist,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-01-08 17:10:00,Jaipur_Tourist,5G_NSA,17,0,1,0,0,244,10.5,-64.4,0.182,91,0.58,0.645,73.5,24.0,44.23,tourist,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-01-01 07:19:00,Pune_Industrial,5G_mmWave,7,6,1,1,0,234,8.66,-58.3,0.583,120,0.628,0.576,42.4,24.4,68.539,industrial,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2023-10-28 21:34:00,Mumbai_Urban,5G_mmWave,21,5,10,1,0,1134,8.93,-65.6,0.52,200,0.611,0.796,100.0,21.0,258.765,high_density,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2024-08-13 15:44:00,Ahmedabad_Commercial,5G_SA,15,1,8,0,0,287,6.96,-78.8,0.19,109,0.746,0.748,45.7,31.2,81.395,commercial,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2023-12-27 19:34:00,Hyderabad_IT,5G_mmWave,19,2,12,0,0,692,5.29,-78.3,0.146,139,0.662,0.767,95.5,23.1,161.128,tech_hub,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-12-05 03:42:00,Jaipur_Tourist,5G_SA,3,3,12,0,0,98,6.05,-82.4,1.062,78,0.656,0.858,27.0,21.3,31.679,tourist,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-02-07 06:09:00,Mumbai_Urban,5G_SA,6,1,2,0,0,473,8.9,-69.4,0.444,140,0.42,0.884,43.0,26.6,88.301,high_density,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2023-05-18 19:35:00,Kolkata_Central,5G_SA,19,3,5,0,0,400,9.51,-63.8,0.019,102,0.691,0.437,71.5,30.4,78.462,medium,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-01-03 08:08:00,Chennai_Port,5G_mmWave,8,2,1,0,0,377,8.48,-74.3,0.242,114,0.753,0.575,69.1,27.3,76.294,mixed,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-03-18 17:16:00,Surat_Trade,5G_NSA,17,5,3,1,0,360,9.69,-83.6,0.315,89,0.865,0.842,67.1,22.8,74.15,commercial,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
2024-10-27 05:25:00,Kolkata_Central,5G_NSA,5,6,10,1,0,206,12.0,-82.4,0.29,116,0.667,0.977,48.9,25.4,69.325,medium,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-09-18 21:27:00,Ahmedabad_Commercial,5G_SA,21,0,9,0,0,367,10.57,-65.2,0.148,108,0.783,0.496,67.2,26.3,80.499,commercial,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2023-07-28 02:40:00,Bangalore_Tech,5G_mmWave,2,4,7,0,0,260,12.35,-68.4,0.331,146,0.788,0.501,38.3,33.1,60.519,tech_hub,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-12-14 20:12:00,Kolkata_Central,5G_mmWave,20,5,12,1,0,475,7.44,-68.4,0.263,103,0.909,0.881,99.6,24.6,158.762,medium,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-11-04 20:52:00,Hyderabad_IT,5G_mmWave,20,0,11,0,0,721,7.65,-71.8,0.061,115,0.592,0.939,87.8,23.5,177.875,tech_hub,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-06-17 13:52:00,Jaipur_Tourist,5G_mmWave,13,5,6,1,0,307,9.17,-64.9,0.093,91,0.832,0.71,64.5,41.5,71.738,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-03-20 12:01:00,Bangalore_Tech,5G_NSA,12,2,3,0,0,597,12.95,-70.9,0.603,145,0.766,0.41,80.7,25.6,106.897,tech_hub,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-03-21 08:07:00,Surat_Trade,5G_SA,8,1,3,0,0,277,5.8,-69.6,0.183,102,0.754,0.531,50.1,28.6,39.463,commercial,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2024-12-01 17:26:00,Jaipur_Tourist,5G_SA,17,6,12,1,0,285,6.89,-64.2,0.455,84,0.656,0.545,64.1,21.9,60.065,tourist,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-10-17 02:23:00,Delhi_Metro,5G_NSA,2,3,10,0,0,373,13.18,-68.3,0.324,165,0.467,0.692,51.6,26.7,74.43,high_density,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2023-05-30 07:17:00,Hyderabad_IT,5G_NSA,7,1,5,0,0,364,12.89,-71.9,0.479,154,0.481,0.958,64.2,26.8,110.362,tech_hub,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-01-22 07:24:00,Mumbai_Urban,5G_SA,7,0,1,0,0,474,10.18,-67.2,0.181,168,0.46,0.499,68.8,18.6,85.964,high_density,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2023-06-29 16:46:00,Delhi_Metro,5G_SA,16,3,6,0,0,850,6.15,-75.0,0.566,184,0.698,0.78,97.8,32.7,217.131,high_density,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2024-05-16 03:33:00,Kolkata_Central,5G_mmWave,3,3,5,0,0,165,11.19,-85.9,0.445,118,0.701,0.753,34.1,25.9,39.053,medium,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-08-08 09:35:00,Hyderabad_IT,5G_mmWave,9,3,8,0,0,509,8.97,-78.2,0.832,160,0.697,0.909,65.7,30.4,140.907,tech_hub,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-04-12 01:10:00,Kolkata_Central,5G_mmWave,1,2,4,0,0,131,10.22,-75.5,1.036,111,0.625,0.941,22.6,26.6,34.659,medium,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-07-05 11:51:00,Hyderabad_IT,5G_NSA,11,2,7,0,1,621,7.4,-70.4,0.311,128,0.564,0.873,93.8,31.4,181.338,tech_hub,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-08-31 12:30:00,Jaipur_Tourist,5G_mmWave,12,5,8,1,0,271,5.71,-70.9,0.156,61,0.695,0.939,64.7,36.1,76.259,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-09-23 00:43:00,Surat_Trade,5G_SA,0,5,9,1,0,126,12.0,-54.3,0.586,81,0.69,0.554,19.3,29.5,21.115,commercial,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2023-06-09 21:08:00,Jaipur_Tourist,5G_mmWave,21,4,6,0,0,271,8.13,-64.0,0.495,68,0.791,0.968,75.0,32.0,81.342,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-08-04 23:17:00,Bangalore_Tech,5G_NSA,23,6,8,1,0,720,8.22,-62.0,0.059,141,0.703,0.79,95.3,33.0,217.492,tech_hub,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-10-16 11:45:00,Mumbai_Urban,5G_mmWave,11,2,10,0,0,591,12.75,-74.3,1.159,167,0.668,0.699,98.0,31.9,147.557,high_density,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2024-09-15 13:45:00,Chennai_Port,5G_mmWave,13,6,9,1,0,479,7.42,-61.4,0.76,110,0.453,0.692,79.0,29.4,120.728,mixed,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-03-25 11:51:00,Ahmedabad_Commercial,5G_SA,11,0,3,0,0,286,6.01,-54.4,0.138,125,0.581,0.736,65.0,21.3,77.237,commercial,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2023-10-21 08:27:00,Ahmedabad_Commercial,5G_mmWave,8,5,10,1,0,358,10.79,-72.0,0.455,112,0.722,0.455,58.7,27.7,65.585,commercial,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2023-08-23 09:40:00,Jaipur_Tourist,5G_mmWave,9,2,8,0,0,210,8.99,-81.4,0.469,73,0.742,0.814,47.8,35.2,47.688,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-02-21 10:54:00,Delhi_Metro,5G_NSA,10,2,2,0,0,785,9.35,-80.4,0.325,177,0.668,0.985,100.0,16.3,200.364,high_density,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2023-03-23 02:46:00,Delhi_Metro,5G_mmWave,2,3,3,0,0,288,11.25,-76.7,0.707,180,0.774,0.504,47.7,23.2,70.068,high_density,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2023-06-19 18:03:00,Chennai_Port,5G_SA,18,0,6,0,0,446,9.28,-84.4,0.419,116,0.681,0.982,75.7,32.5,129.347,mixed,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-10-20 17:59:00,Delhi_Metro,5G_mmWave,17,4,10,0,0,923,8.19,-83.5,0.048,189,0.483,0.447,96.6,29.3,189.243,high_density,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2024-03-10 21:32:00,Ahmedabad_Commercial,5G_SA,21,6,3,1,0,512,7.4,-55.1,0.435,117,0.869,0.644,88.0,24.8,99.374,commercial,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2024-05-24 16:43:00,Bangalore_Tech,5G_NSA,16,4,5,0,0,700,9.21,-67.6,0.203,147,0.841,0.622,75.1,28.9,150.329,tech_hub,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-05-08 12:00:00,Jaipur_Tourist,5G_mmWave,12,0,5,0,0,224,7.16,-77.9,0.083,71,0.522,0.98,65.3,26.3,58.576,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-01-08 22:27:00,Surat_Trade,5G_SA,22,6,1,1,0,357,4.66,-54.0,0.061,99,0.831,0.404,74.0,25.9,60.278,commercial,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
2023-12-20 07:47:00,Jaipur_Tourist,5G_mmWave,7,2,12,0,0,166,10.09,-68.0,0.838,88,0.652,0.478,43.9,20.6,35.178,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-09-15 01:38:00,Jaipur_Tourist,5G_mmWave,1,6,9,1,0,81,10.79,-81.4,0.415,91,0.652,0.874,26.1,30.3,22.377,tourist,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-11-21 16:57:00,Ahmedabad_Commercial,5G_SA,16,3,11,0,0,304,6.04,-74.8,0.174,109,0.831,0.707,72.3,22.2,86.184,commercial,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2023-03-18 11:53:00,Chennai_Port,5G_SA,11,5,3,1,0,434,6.52,-76.3,0.254,137,0.611,0.495,70.1,23.5,93.569,mixed,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-12-28 01:27:00,Bangalore_Tech,5G_mmWave,1,3,12,0,0,220,11.97,-73.8,0.326,160,0.587,0.531,37.4,22.8,53.338,tech_hub,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
